File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Ngivyo ibiti twaguze,Il y a les arbres que nous avons achetés,There are the trees we bought,grammar,,,,,,,3,20
,Ngiye gufata tagisi.,Je vais prendre un taxi.,I'm going to take a taxi.,general,,,,,,,3,20
,Ngiye guhimbaza misa,Je vais célébrer la messe,I'm going to celebrate mass,general,,,,,,,3,20
,Ngiye guhindura akazi.,Je vais changer de travail.,I'm going to change jobs.,general,,,,,,,3,22
,Ngiye gusinzira.,Je vais me coucher.,I'm going to bed.,general,,,,,,,2,16
,Ngiye ku bitaro.,Je vais à l'hôpital.,I'm going to the hospital.,general,,,,,,,3,16
,Ngiye ku kazi.,Je vais au travail.,I'm going to work.,general,,,,,,,3,14
,Ngiye kubitaro,Je vais à l'hôpital.,I'm going to the hospital.,general,,,,,,,2,14
,Ngiye kuri kaminuza.,Je vais à l'université.,I'm going to university.,general,,,,,,,3,20
,Ngiye kuryama.,Je vais me coucher.,I'm going to bed.,general,,,,,,,2,14
,Ngiye kwoza ivyombo.,Je vais faire la vaisselle.,I'm going to do the dishes.,general,,,,,,,3,20
,Ngiye mu misa,Je vais dans la messe,I go to mass,general,,,,,,,3,13
,Ngiye mubitaro,Je vais à l'hôpital.,I'm going to the hospital.,general,,,,,,,2,14
,Ngiye mukibanza c'ikarashishi.,Je vais à la salle de sport.,I go to the gym.,general,,,,,,,3,30
,Ngiye munyubakwa ya siporo.,Je vais à la salle de sport.,I go to the gym.,general,,,,,,,4,27
,Ngiye muri kaminuza.,Je vais à l'université.,I'm going to university.,general,,,,,,,3,20
,Ngizi impuzu nakubwiye,Voici les vêtements dont je vous ai parlé,Here are the clothes I told you about,grammar,,,,,,,3,22
,"Ngo kuraba barabe, yamara ntibavyitegereze; kwumva bavyumve, yamara ntibabitahure","Qu'ils peuvent regarder, mais ils ne peuvent pas le comprendre ; afin qu'ils puissent l'entendre mais ne pas le comprendre","That they may look, but they may not comprehend it; that they may hear it but not understand it",grammar,,,,,,,9,81
,Ngomba gukora imyimenyerezo myinshi.,Je dois faire plus d'exercice.,I need to exercise more.,general,,,,,,,4,36
,Ngomba gukora isuku.,Je dois faire la lessive.,I have to do the laundry.,general,,,,,,,3,20
,Ngomba kuja gusuma.,Je dois faire les courses.,I have to go shopping.,general,,,,,,,3,19
,Ngomba kuja muri banki.,Je dois aller à la banque.,I have to go to the bank.,general,,,,,,,4,23
,Ngomba kuryama.,Je veux dormir.,I want to sleep.,general,,,,,,,2,15
,Ngomba kuvyiyumvirako.,Je dois y réfléchir.,I have to think about it.,general,,,,,,,2,22
,Ngomba kuzokoresha ico cuma ejo,Je voudrais utiliser cet outil demain,I’ll want to use that tool tomorrow,grammar,,,,,,,5,31
,Ngomba umuceri hakurya Ubugari.,Je préfère le riz au lieu des pâtes.,I prefer rice instead of pasta.,general,,,,,,,4,31
,Ngozi ni igisagara kiri mugihugu c'Uburundi,Ngozi est une ville du Burundi,Ngozi is a town in Burundi,general,,,,,,,6,43
,Nguyu Umwagazi w’intama w’Imana ukuraho icaha c’abari mw isi,Voici l'Agneau de Dieu qui enlève le péché de ceux qui sont sur la terre,Here is the Lamb of God who takes away the sin of those on the earth,grammar,,,,,,,9,60
,Nguyu umwana wa Petero,Voici l'enfant de Peter,Here is Peter’s child,grammar,,,,,,,4,22
,Ni Igitekerezo ciza.,C'est une bonne idée.,It's a good idea.,general,,,,,,,3,20
,Ni akazi k'umugwi.,C'est un travail d'équipe.,It's teamwork.,general,,,,,,,3,18
,Ni akumiza!,C'est dingue !,It's crazy!,general,,,,,,,2,11
,Ni amahitamwo agoye.,C'est un choix difficile.,It's a difficult choice.,general,,,,,,,3,20
,Ni bwa bubabare uvuga uti bugiye kuvamwo inyungu,C’est cette douleur dont tu dis qu’elle finira par produire un avantage,This is the pain that you say will eventually produce an advantage,general,,,,,,,8,48
,Ni co gituma jeho kubwanje nitugeye kubabwira ubutumwa,C'est pourquoi je suis moi-même prêt à vous annoncer l'Évangile,That is why I myself am prepared to tell you the Gospel,grammar,,,,,,,8,54
,Ni gihe ki?,Quelle heure est-il?,What time is it?,general,,,,,,,3,11
,Ni gute bakivuga mu gifaransa?,Comment dit-on cela en français?,How do you say this in French?,general,,,,,,,5,30
,Ni gute mubizi?,Comment le savez-vous ?,How do you know?,general,,,,,,,3,15
,Ni hagira umuntu abibonye n’abivuge,"Si quelqu'un l'a vu, qu'il le dise","If there is anyone who saw it, let him say so",grammar,,,,,,,5,35
,Ni hehe har'iguriro ry'imiti aha hafi?,Où est la pharmacie la plus proche?,Where is the nearest pharmacy?,general,,,,,,,6,38
,Ni ibisanzwe.,Ce n'est pas grave.,It's not serious.,general,,,,,,,2,13
,Ni iciyumviro ciza.,C'est une bonne idée.,It's a good idea.,general,,,,,,,3,19
,Ni igiki wakumbuye?,Qu'est-ce qui t'a manqué?,What did you miss?,general,,,,,,,3,19
,Ni iki uriko urampisha?,Qu'est-ce que tu me caches ?,What are you hiding from me?,general,,,,,,,4,23
,Ni ikihe cambere kubiza gukorwa uyu musi?,Quel est le premier point à l'ordre du jour?,What is the first item on the agenda?,general,,,,,,,7,41
,Ni inkuru y'Urukundo.,C'est une belle histoire d'amour.,It's a beautiful love story.,general,,,,,,,3,21
,Ni intsinzi ikomeye.,C'est un grand succès.,It's a great success.,general,,,,,,,3,20
,Ni isaha zingahe ?,Quelle heure est-il?,What time is it?,general,,,,,,,4,18
,Ni itariki zingahe ?,Quelle est la date?,What is the date?,general,,,,,,,4,20
,Ni itsinzi rikomeye,C'est un grand succès.,It's a great success.,general,,,,,,,3,19
,Ni je nabikoze,c'est moi qui l'ai fait,I am the one who did it,grammar,,,,,,,3,14
,"Ni ko Yohana yaje, abatiriza mu bugaragwa",Ainsi Jean vint et baptisa dans le désert,"Thus John came, and baptized in the desert",grammar,,,,,,,7,41
,Ni mu marérèési hônyené uzôbóna umuvyêyi ajá kwìísigura ku mwâna wîwé.,"Ce n'est qu'en occident que l'on trouve des parents qui, lorsqu'ils font quelque chose de mal, s'expliquent devant leur enfant. ","Only in western countries do you find parents who, when they do something wrong, explain themselves in front of their child.",jokes,,,,,,,11,70
,Ni muganga ku bitaro.,Il est médecin à l'hôpital.,He is a doctor at the hospital.,general,,,,,,,4,21
,"Ni muje mu gisagara, umugabo muribuhure mumukurikire","Allez en ville, l'homme que vous rencontrerez, suivez-le","Go into the city, the man you will meet follow him",grammar,,,,,,,7,52
,Ni mwugate idirisha.,Veuillez fermer la fenêtre.,Please close the window.,general,,,,,,,3,20
,"Ni nabona kuza ku wa kane, tuzobivugana","Si je peux venir jeudi, nous en discuterons.",If I am able to come on Thursday we shall talk over it.,grammar,,,,,,,7,39
,Ni nabona uburyo ndibube ndahita,"Si je trouve une opportunité, je passerai par là",If I find opportunity I shall pass by,grammar,,,,,,,5,32
,"Ni nafata umuntu yakoze ico, uw’ ari we wese, nzomuhana","Si j'attrape la personne qui a fait ça, quelle qu'elle soit, je le punirai","If I catch the person that did that, whoever he is, I will punish him",grammar,,,,,,,10,55
,Ni nagenda i Bujumbura nzogura ibitabo,Si je vais à Bujumbura j'achèterai des livres,If I go to Bujumbura I will buy some books,grammar,,,,,,,6,38
,Ni naheza kurya mpava ngenda kuvoma,"Quand j'aurai fini de manger, j'irai tout de suite chercher de l'eau","When I finish eating, I’ll go at once to get water",grammar,,,,,,,6,35
,Ni nashika i Kibuye nzoca ngenda i Bukirasazi,Quand j'arriverai à Kibuye j'irai tout de suite à Bukirasazi,When I get to Kibuye I’ll go at once to Bukirasazi,grammar,,,,,,,8,45
,Ni nashika i Kibuye nzohava ngenda i Bukirsazi,Quand j'arriverai à Kibuye j'irai tout de suite à Bukirasazi,When I get to Kibuye I’ll go at once to Bukirasazi,grammar,,,,,,,8,46
,"Ni nde ashobora guharira ivyaha atari umwe, ni we Mana?","Qui peut pardonner les péchés, sauf un, c'est Dieu ?","Who can forgive sins, except one, that is God?",grammar,,,,,,,10,55
,"Ni nde ashobora guharira ivyaha, atari umwe, ni we Mana?","Qui peut pardonner les péchés, sauf Un, c’est Dieu ?","Who can forgive sins, except One, that is God?",grammar,,,,,,,10,56
,Ni nde yabanje kumuha kandi akazokwishurwa?”,Qui lui a donné le premier et cela lui sera rendu ?,Who first gave to him and it shall be repaid to him?”,grammar,,,,,,,6,44
,Ni nk’impembo ivuye mu muruho,C'est comme un salaire venant du fatigue,It's like a salary coming from fatigue,general,,,,,,,5,29
,"Ni twarorera iyindi misi mikeya, igitoke kizoba gihiye","Si on attend encore quelques jours, les bananes seront mûres","If we wait a few more days, the bananas will be ripe",grammar,,,,,,,8,54
,Ni twatura ivyaha vyacu ... bituma iduharira,Si nous confessons nos péchés... il nous pardonne,If we confess our sins ... he forgives us,grammar,,,,,,,7,44
,Ni ukwezi wasanga imvura ari nyinshi n’intuguta,C'était un mois de fortes pluies et de chaleurs,It was a month of heavy rain and heat,general,,,,,,,7,47
,Ni umugenzi wanje.,C'est mon ami.,He's my friend.,general,,,,,,,3,18
,Ni umunya bugenegene abizi.,Elle est une artiste talentueuse.,She is a talented artist.,general,,,,,,,4,27
,Ni umunyatugenegenekazi w'umunyempano.,Elle est une artiste talentueuse.,She is a talented artist.,general,,,,,,,3,38
,"Ni umwuga mweranda, kuko ufasha abantu guhinduka","C'est un saint professeur, car il aide les gens à changer.",He is a holy teacher because he helps people change.,general,,,,,,,7,48
,Ni uwundi mugenzo ucinyiza abakenyezi,C'est une autre tradition qui rabaisse les femmes.,This is another tradition that demeans women.,general,,,,,,,5,37
,Ni vyiza kubw'Umubiri w'Ubudahangarwa.,C'est bon pour le système immunitaire.,It's good for the immune system.,general,,,,,,,4,38
,"Ni waheza ivyo isaha sita itarashika, ushobora gutaha","Si tu finis ça avant midi, tu peux rentrer chez toi",If you finish that before noon you may go home,grammar,,,,,,,8,53
,Ni wamubona umubwire ko twashitse,"Quand tu le verras, dis-lui que nous sommes arrivés",When you see him tell him we have arrived,grammar,,,,,,,5,33
,Ni warekera impuzu hanze mw ijoro zizoba zikanye,"Si vous laissez les vêtements dehors la nuit, ils seront humides",If you leave the clothes outside at night they will be damp,grammar,,,,,,,8,48
,Ni we yama aronderera impamba bashikibe biga kure.,C'est lui qui cherche toujours de quoi manger pour ses soeurs qui étudient loin.,He's the one who's always looking for something to eat for his sisters who study far away.,general,,,,,,,8,50
,Ni zo ngomba,Ce sont ceux que je veux,Those are the ones i want,grammar,,,,,,,3,12
,Nibagiye igiharuro kabanga canje.,J'ai oublié mon mot de passe.,I forgot my password.,general,,,,,,,4,33
,Nibagiye kugura amata,J'ai oublié d'acheter du lait.,I forgot to buy milk.,general,,,,,,,3,21
,Niga Ikoranabuhanga.,J'étudie l'informatique.,I study computer science.,general,,,,,,,2,20
,Niga ivy'ubuhinga bwa none.,J'étudie l'informatique.,I study computer science.,general,,,,,,,4,27
,Niga ubuhinga nyabwonko,J'étudie l'informatique.,I study computer science.,general,,,,,,,3,23
,Nigira mu makosa yanje.,J'apprends de mes erreurs.,I learn from my mistakes.,general,,,,,,,4,23
,Nigute bavuga iki mugifaransa,Comment dit-on cela en français?,How do you say this in French?,general,,,,,,,4,29
,Nihehe hari akaguriro k'Imiti aha hafi?,Où est la pharmacie la plus proche?,Where is the nearest pharmacy?,general,,,,,,,6,39
,Nihehe hari ikibanza co kwoga?,Où est la salle de bain?,Where is the bathroom?,general,,,,,,,5,30
,Nihehe waguriye iyi koti.,Où as-tu acheté cette veste?,Where did you buy this jacket?,general,,,,,,,4,25
,Niho nzoba ndi Isha z'ine z'agatondo,Je serai là à dix heures.,I'll be there at ten o'clock.,general,,,,,,,6,36
,Niho nzoba ndi isaha zine.,Je serai là à dix heures.,I'll be there at ten o'clock.,general,,,,,,,5,26
,Nikangira isaha zitandatu.,Je me réveille à six heures.,I wake up at six o'clock.,general,,,,,,,3,26
,Niki ukumbuye?,Qu'est-ce qui t'a manqué?,What did you miss?,general,,,,,,,2,14
,Nimuhamagare inyamiramabi!,Appelez la police!,Call the police!,general,,,,,,,2,26
,Ninde atanga ama karata.,Où est le distributeur de billets?,Where is the ATM?,general,,,,,,,4,24
,Nipfuza kuvugana hamwe n’umunyeshure.,Je veux parler avec l'étudiant.,I want to speak with the student.,general,,,,,,,4,37
,Niryari tuzongera kubonana ?,Quand nous reverrons-nous?,When will we see each other again?,general,,,,,,,4,28
,"Nitwa Rugwe, ndakunda imihwi.","Je m'appelle Rugwe , j'aime les bananes mûrs","My name is Rugwe, I like ripe bananas",general,,,,,,,4,29
,Nivyiza ku magara,C'est bon pour la santé.,It's good for your health.,general,,,,,,,3,17
,Niyihe ngingo ya mbere ya ivyigwa?,Quel est le premier point à l'ordre du jour?,What is the first item on the agenda?,general,,,,,,,6,34
,Niyihe reresi ukunda cane?,Quel est ton film préféré?,What is your favorite movie?,general,,,,,,,4,26
,Niyumva neza iki gitondo.,Je me sens mieux ce matin.,I feel better this morning.,general,,,,,,,4,25
,Nizera ko nzomubona kandi.,J'espère la revoir.,I hope to see her again.,general,,,,,,,4,26
,Nkaba ngarutse,Si seulement j'étais revenu,If only I had returned,grammar,,,,,,,2,14
,"Nkaca ntângura gufūngura
- Máze gutângura gufūngura, māwé agaca yôngerakó: ""iyâbá wîga cāne nkûkó ufūngúra uba urônka amanotá mēzá""
Abavyêyi b’ábarùúndi ní abā mbere núkurí .","Plus tard, alors que je commence à manger : Maman : ""Si seulement tu avais étudié aussi assidûment que tu dévores ce repas, tu aurais eu de bonnes notes."" Les mamans burundaises sont les meilleures."," Later, as I start to eat: - Mom: ""If only you had studied as diligently as you're devouring that meal, you would have received good grades."" Burundian moms are the best.",jokes,,,,,,,26,174
,Nkeneye Imiti.,J'ai besoin de médicaments.,I need medicine.,general,,,,,,,2,14
,Nkeneye ifu hamwe n'Isukari.,J'ai besoin de farine et de sucre.,I need flour and sugar.,general,,,,,,,4,28
,Nkeneye ko bantwara.,J'ai besoin qu'on m'emmène.,I need a ride.,general,,,,,,,3,20
,Nkeneye muganga,J'ai besoin d'un médecin.,I need a doctor.,general,,,,,,,2,15
,Nkeneye nyabwonko nshasha.,J'ai besoin d'un nouvel ordinateur.,I need a new computer.,general,,,,,,,3,26
,Nkeneye ubufasha.,J'ai besoin d'aide.,I need help.,general,,,,,,,2,17
,Nkir’ umwana nakora mu mirima imisi yose,"Quand j'étais enfant, j'ai toujours travaillé dans les jardins",While I was a child I always worked in the gardens,grammar,,,,,,,7,40
,Nkunda ibicuruzwa vyo mu gihugu cacu.,Je préfère les produits locaux.,I prefer local products.,general,,,,,,,6,37
,Nk’uko Dawidi na we yavuze,Comme David l'a également dit,As David also said,grammar,,,,,,,5,26
,"Nk’uko Kristo yazuwe mu bapfuye n’ubwiza bwa Data wa twese, abe ari ko natwe tugendana ubugingo busha","Comme Christ est ressuscité des morts par la gloire du Père, afin que nous puissions nous aussi marcher dans une vie nouvelle","As Christ was raised from the dead by the glory of the Father, that we also may walk in a new life",grammar,,,,,,,17,101
,Nk’uko mwaha imibiri yanyu ibiteye isoni ...abe ari ko na none muha ukugororoka imibiri yanyu,Tout comme vous avez livré votre corps à des choses honteuses... ainsi maintenant donnez votre corps à la justice.,Just as you gave your bodies to shameful things ... so now give your bodies to righteousness,grammar,,,,,,,15,93
,"Nk’ákarorero, iyó umenyé isáhàáni uca wûmva  ngo: ""Gēnda utōré n’ízìíndi zirí mukabàáti uzimené""
Twese turazi ico aba ashatse kukubwira"," Par exemple, après avoir cassé une assiette, ils pourraient dire :""Va en prendre d'autres et casse-les aussi.""
On sait tous ce qu'elle veux vraiment dire.","For instance, after breaking a glass, they might say:""Go and take others and break them too.""
We all know what they really meant.",jokes,,,,,,,19,135
,Noba ngiye,je serais parti,I would have gone,grammar,,,,,,,2,10
,Nobesha?,Est-ce que je mentirais ?,Would I tell a lie?,grammar,,,,,,,1,8
,Nobishobora?,Serais-je capable de le faire ?,Would I be able to do it?,grammar,,,,,,,1,12
,Nogiye kurima ariko simfise isuka,"Je serais allé voir une pute, mais je n'ai pas de pute","I would have gone to hoe, but i don’t have a hoe",grammar,,,,,,,5,33
,Nokunze kumubona ariko sinar’ i muhira,"J'aurais aimé le voir, mais je n'étais pas chez moi","I would like to have seen him, but I wasn‘t at home",grammar,,,,,,,6,38
,None bakimenye ata mwanya bagihaye,Est-ce qu’il ont progressé sans se donner du temps,Did they progress without giving themselves time?,general,,,,,,,5,34
,None boba babikuye hehe?,où pourraient-ils les obtenir?,where could they get them?,general,,,,,,,4,24
,None wewe ntubona ko batubeshe?,Est ce que toi tu vois pas qu'ils nous on menti ?,Don't you see that they lied to us?,general,,,,,,,5,31
,None wokunda igihugu utazi ivyaco gute?,Comment peut-on aimer le pays sans le connaître ?,How can you love the country without knowing it?,general,,,,,,,6,39
,Norihisha ikarata?,Puis-je payer par carte?,Can I pay by card?,general,,,,,,,2,18
,Noshimye ivyo mba nabibonye,J'aurais aimé ces choses si je les avais vues,I would have liked those things if I had seen them,grammar,,,,,,,4,27
,Noshobora kubikora nawe ubishatse.,Je peux le faire avec toi si tu préfère.,I can do it with you if you prefer.,general,,,,,,,4,34
,Notora ibihingurirwa iwacu.,Je préfère les produits locaux.,I prefer local products.,general,,,,,,,3,27
,Noza i wanyu ejo uzoba ukora ?,"Si je viens chez toi demain, est-ce que tu travailleras ?",If I come to your house tomorrow will you be working?,grammar,,,,,,,7,30
,Noza i wanyu ejo uzoba uriko urakora?,"Si je devais venir chez toi demain, est-ce que tu travaillerais ?",If I should come to your house tomorrow would you be working?,grammar,,,,,,,7,37
,"Noza i wanyu hatoya, woba uriko urabiba uburo?","Si je devais venir chez vous maintenant, planteriez-vous du mil ?",If I should come to your house presently would you be planting millet?,grammar,,,,,,,8,46
,"Noza i wanyu hatoya, woba uriko urakora?","Si je devais venir chez toi dans peu de temps, est-ce que tu travaillerais ?",If I should come to your house in a little while would you be working?,grammar,,,,,,,7,40
,Noze mukiyaga,J'ai nagé dans le lac.,I swam in the lake.,general,,,,,,,2,13
,Nrwaho Umuriro!,Au feu!,Fire!,general,,,,,,,2,15
,Nshaka akaruhuko.,J'ai besoin de repos.,I need rest.,general,,,,,,,2,17
,Nshaka amazi.,Je veux de l'eau.,I want water.,general,,,,,,,2,13
,Nshaka gufungura inrya.,Je veux manger de la nourriture.,I want to eat food.,general,,,,,,,3,23
,Nshaka guhindura akazi.,Je vais changer de travail.,I'm going to change jobs.,general,,,,,,,3,23
,Nshaka gukora ikintu gishasha.,Je veux faire quelque chose de créatif.,I want to do something creative.,general,,,,,,,4,30
,Nshaka gutembera Paris.,Je veux visiter Paris.,I want to visit Paris.,general,,,,,,,3,23
,Nshaka ibirato bishasha.,J'ai besoin de nouvelles chaussures.,I need new shoes.,general,,,,,,,3,24
,Nshaka ibiruhuko.,J'ai besoin de vacances.,I need a vacation.,general,,,,,,,2,17
,Nshaka imiti.,J'ai besoin de médicaments.,I need medicine.,general,,,,,,,2,13
,Nshaka impanuro.,J'ai besoin d'un conseil.,I need advice.,general,,,,,,,2,16
,Nshaka kumenya igifaransa.,Je veux apprendre le français.,I want to learn French.,general,,,,,,,3,26
,Nshaka kurya ivyo kurya.,Je veux manger de la nourriture.,I want to eat food.,general,,,,,,,4,24
,Nshaka kuryama.,Je veux dormir.,I want to sleep.,general,,,,,,,2,15
,Nshaka kuvugana n'Umunyeshure.,Je veux parler avec l'étudiant.,I want to speak with the student.,general,,,,,,,3,30
,Nshaka kuvugana n'umunyeshure wa kaminuza.,Je veux parler avec l'étudiant.,I want to speak with the student.,general,,,,,,,5,42
,Nshaka kuvugana na umunyeshure,Je veux parler avec l'étudiant.,I want to speak with the student.,general,,,,,,,4,30
,Nshaka kwiga igifaransa.,Je veux apprendre le français.,I want to learn French.,general,,,,,,,3,24
,Nshaka kwiyumvira .,J'ai besoin de me concentrer.,I need to concentrate.,general,,,,,,,3,19
,Nshaka mudasobwa nshasha.,J'ai besoin d'un nouvel ordinateur.,I need a new computer.,general,,,,,,,3,25
,Nshaka umuganga.,J'ai besoin d'un médecin.,I need a doctor.,general,,,,,,,2,16
,Nshaka umusegetera.,J'ai besoin d'une moustiquaire.,I need a mosquito net.,general,,,,,,,2,19
,Nshika nacerewe.,J'arriverai en retard.,I will arrive late.,general,,,,,,,2,16
,"Nshitseyo, yari agiye","Quand je suis arrivé, il venait juste de partir",When I got there he had just gone,grammar,,,,,,,3,21
,"Nshitseyo, yari yaragiye","Quand je suis arrivé, il était parti",When I got there he had gone,grammar,,,,,,,3,24
,"Nshitseyo, yari yāgiye","Quand je suis arrivé, il était parti",When I got there he had gone,grammar,,,,,,,3,22
,"Nshāka kumenya ingéne abìígīsha bamenyá ivyó nīzé, Kugíra ngo mu kibázo bāmé bâzana ivyó ntītéze.","Je veux savoir comment les enseignants savent ce que j'ai étudié et ce que je n'ai pas, juste pour toujours inclure ce que je n'ai pas étudié, dans l'examen.","I want to know how the teachers know what I studied and what I didn't, just so they could always include what I didn't study, in the exam.",jokes,,,,,,,15,97
,Nsinywa inzoga.,Je ne bois pas d'alcool.,I don't drink alcohol.,general,,,,,,,2,15
,Nta cabaye,rien ne s'est passé,nothing happened,grammar,,,,,,,2,10
,Nta co azoba,rien ne lui arrivera,nothing will happen to him,grammar,,,,,,,3,12
,Nta co nzoba,il ne m'arrivera rien.,nothing will happen to me.,grammar,,,,,,,3,12
,Nta ho azokwigera abikora,Il ne le fera jamais,He will never do it,grammar,,,,,,,4,25
,Nta ho nzokora ivyo,Je ne ferai jamais ça,I shall never do that,grammar,,,,,,,4,19
,Nta ho uribwabone ben'ivyo?,N'avez-vous jamais rien vu de pareil ?,Have you never seen anything like that?,grammar,,,,,,,4,27
,Nta ko ndibugire,Je ne peux rien y faire,I can’t do anything about it,grammar,,,,,,,3,16
,Nta kunegura abagiraneza.Imana ni nyen'Imbabazi kandi ni nyen'Impuhwe.,Pas de reproche contre les bienfaiteurs. Dieu est Pardonneur et Miséricordieux.,No reproach against the benefactors. God is Forgiving and Merciful.,general,,,,,,,8,70
,Nta mahera mfise.,Je n'ai pas d'argent.,I don't have any money.,general,,,,,,,3,17
,Nta muntu yoshobora kwinjira mu nzu y’umuntu w’inkomezi atabanje kuboha wa munyenkomezi,Personne ne pouvait entrer dans la maison d'un homme fort sans d'abord lier cet homme fort.,No one could go into the house of a strong man without first binding that strong man,grammar,,,,,,,12,87
,Nta n'umwe ari intungane.,Personne n'est parfait.,Nobody is perfect.,general,,,,,,,4,25
,Nta ntaryo yamaho ngw abasabire,Il est toujours vivant afin qu'il puisse prier pour vous,He is ever living that He may pray for you,grammar,,,,,,,5,31
,Nta nzoga nwa,Je ne bois pas d'alcool.,I don't drink alcohol.,general,,,,,,,3,13
,Nta nzoga nywa.,Je ne bois pas d'alcool.,I don't drink alcohol.,general,,,,,,,3,15
,Nta wundi ndibwirukire,Il n'y a personne d'autre vers qui je pourrais courir,There is no other person I could run to,grammar,,,,,,,3,22
clips/sound_proverb/prov021.mp3,Nta wutanga Imama kwihebura.,Vous n’abandonnez pas le désespoir devant Dieu.,You don't give up to despair before God.,proverbs,,,,,,,4,28
,Ntabwo nemeranya.,Je ne suis pas d'accord.,I don't agree.,general,,,,,,,2,17
,Ntaco naronse.,Je n'ai rien reçu.,I didn't receive anything.,general,,,,,,,2,14
,Ntaco witaho.,Tu n'es pas responsable.,You are not responsible.,general,,,,,,,2,13
,Ntakunda kugumbirana.,Elle n'est pas du genre câlineuse.,She's not the cuddly type.,general,,,,,,,2,21
,Ntamafaranga mfise.,Je n'ai pas d'argent.,I don't have any money.,general,,,,,,,2,19
,Ntamahera ngira.,Je n'ai pas d'argent.,I don't have any money.,general,,,,,,,2,16
,Ntanakimwe ndaronka.,Je n'ai rien reçu.,I didn't receive anything.,general,,,,,,,2,20
,Ntanumwe adakosha.,Personne n'est parfait.,Nobody is perfect.,general,,,,,,,2,18
,Ntaramúka arutwa na yό (arutwa n'Imâna).,Souhaiter du mal aux autres est insignifiant comparé à la puissance de Dieu.,Wishing harm upon others pales in comparison to the power of God.,proverbs,,,,,,,6,40
,Ntaribwaze mu Burundi,avant de venir au Burundi,before I ever came to Burundi,grammar,,,,,,,3,21
,Ntarátaze aruta mbūndâre.,"Dans la course de la vie, le travailleur devance le dormeur.","In the race of life, the hustler outruns the sleeper.",proverbs,,,,,,,3,25
clips/sound_proverb/prov043.mp3,Ntawurya akatamugoye.,Aucun bonbon ne vient sans sueur.,No sweet comes without sweat.,proverbs,,,,,,,2,21
clips/sound_proverb/prov026.mp3,Ntawuvuga yose nk'uwuraga.,Toutes les vérités ne méritent pas d’être dites.,Not every truth is worthy to be said.,proverbs,,,,,,,3,26
,Ntazoruha abikora,Il ne le fera jamais,He will never do it,grammar,,,,,,,2,17
,Ntegerezwa guhamagara.,Je dois passer un appel.,I have to make a call.,general,,,,,,,2,22
,Ntegerezwa gukora ejo,Je dois travailler demain.,I have to work tomorrow.,general,,,,,,,3,21
,Ntegerezwa gukora imyimenyerezo myinshi.,Je dois faire plus d'exercice.,I need to exercise more.,general,,,,,,,4,40
,Ntegerezwa kuciyumvirako,Je dois y réfléchir.,I have to think about it.,general,,,,,,,2,24
,Ntegerezwa kugenda kuri banke.,Je dois aller à la banque.,I have to go to the bank.,general,,,,,,,4,30
,Ntegerezwa kuja gusuma.,Je dois faire les courses.,I have to go shopping.,general,,,,,,,3,23
,Ntegerezwa kuja kuri banki.,Je dois aller à la banque.,I have to go to the bank.,general,,,,,,,4,27
,Ntegerezwa kuja muri banki.,Je dois aller à la banque.,I have to go to the bank.,general,,,,,,,4,27
,Ntegerezwa kumesa.,Je dois faire la lessive.,I have to do the laundry.,general,,,,,,,2,18
,Ntegerezwa kurwiza imyimenyerezo,Je dois faire plus d'exercice.,I need to exercise more.,general,,,,,,,3,32
,Ntegerezwa kuvyiyumvira.,Je dois y réfléchir.,I have to think about it.,general,,,,,,,2,24
,Ntibifise umutwe n'amaguru.,C'est du n'importe quoi.,It's nonsense.,general,,,,,,,3,27
,Ntihagira usubira kwubahuka kugira ico amubaza,Personne n'osait encore lui demander quoi que ce soit.,There was no one who again dared to ask him anything,grammar,,,,,,,6,46
,Ntihagire ubimenya,Que personne ne le sache,Let no one know it,grammar,,,,,,,2,18
,Ntihaje kwigishwa n’umwe ndetse uriya mugabo,Personne n'est venu apprendre sauf cet homme,No one came to learn except that man,grammar,,,,,,,6,44
,Ntihakagire uwundi ahaba,Qu'il n'y en ait pas un autre qui y habite,Let there not be another who lives there,grammar,,,,,,,3,24
,Ntihāgá ibihúgu hāga imitíma.,"Le véritable espace nécessaire pour une vie paisible est dans le cœur, pas dans les frontières géographiques.","The real space needed for peaceful living is in the heart, not in the geographical boundaries.",proverbs,,,,,,,4,29
,Ntimukabeshe,Ne mens pas !,Don’t you lie!,grammar,,,,,,,1,12
,Ntimuraruha mubimenya canke mubitahura?”,Tu ne peux pas encore le savoir ou le comprendre ?,Can’t you know it or understand it even yet?”,grammar,,,,,,,4,40
,Ntimute imyanda hasi.,Ne jetez pas de déchets par terre.,Do not throw trash on the ground.,general,,,,,,,3,21
,Ntituzokwama tubahanura,Nous ne vous réprimanderons pas toujours.,We will not always admonish you.,grammar,,,,,,,2,23
,Ntiwariko turubaka,nous ne construisions pas,We were not building,grammar,,,,,,,2,18
,Ntiyigera amwegera gushitsa aho yavyariye araheza amwita Yesu,il ne s'est pas approché d'elle jusqu'à ce qu'elle ait accouché puis il l'a appelé Jésus,he did not approach her until she had delivered then he called him Jesus,grammar,,,,,,,8,61
,"Ntugakunde ico utazi rero, kandi ufise ubwenge.","Ne sois pas intriguer par ce que tu ignores, alors que tu es intelligent.","Don't be intrigued by what you don't know, even though you are intelligent.",general,,,,,,,7,47
