File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,"Iyo mba we, sinari kuza","Si j'étais lui, je ne serais pas venu","If I were he, I would not have come",grammar,,,,,,,5.0,23.0
,Iyo mbona impuzu mba mpiriwe,"Si j'avais vu les vêtements, j'aurais eu de la chance",If I had seen the clothes I would have been lucky,grammar,,,,,,,5.0,28.0
,"Iyo mbona uburyo, mba nkora ivyo",Si j'avais le temps je ferai ça,If I had time I will do that,grammar,,,,,,,6.0,32.0
,"Iyo mbonye uburyo, nogufahsa","Si j'ai le temps, je t'aiderai",If I have time I’ll help you,grammar,,,,,,,4.0,28.0
,"Iyo menya, nari kuza","Si j'avais su, je serais venu",If I had known I would have come,grammar,,,,,,,4.0,20.0
,Iyo ndakibutse ndababara cane,"Quand je m'en souviens, je me sens mal","When I remember it, I feel bad",emotions,,,,,,,4.0,29.0
,Iyo nkoko urayigura angahe? Ine n’atanu,Combien vendez-vous ces poulets ? Quarante-cinq,How much are you selling that chickens for? Forty-five,grammar,,,,,,,6.0,39.0
,Iyo ntagenda sinoba namubonye,"Si je n'étais pas parti, je ne l'aurais pas vu",If I had not gone I would not have seen him,grammar,,,,,,,4.0,29.0
,"Iyo ukoze neza, uhindura abantu neza","Quand c'est bien fait, on change bien les gens","When it's done well, we change people well",proverbs,,,,,,,6.0,36.0
,Iyo woba wagiye kumubwira yobayaje,"Si tu étais allé lui dire, il serait venu","If you had gone to tell him, he would have come",grammar,,,,,,,5.0,34.0
,Iyonkuru ni nkenegwa,L'histoire est intéressante.,The story is interesting.,action-verbs,,,,,,,3.0,20.0
,Iyítăkōye nyoko uyihonyora mu mayêzi.,"Si quelque chose manque d'importance pour quelqu'un, il peut le traiter avec indifférence.","If something lacks importance to an individual, they may treat it with disregard.",proverbs,,,,,,,5.0,37.0
,"Iyó abó mūnganá batāngúye kurōngorwa, Mbèéga ntâ mugēnzi w’úmuhùúngu ufisé?","Pourtant, lorsque tes pairs commencent à se marier, elle demande tranquillement:
- Tu n'as pas d'amis garçons ??","Yet, as your peers start getting married, she casually inquires:
- Don't you have any male friends?",jokes,,,,,,,11.0,76.0
,"Iyó imbwá iríko irakwîrukakó, uca wûmva bā nyéne yo ngo: «Reka kwìíruka, ntā nakímwe ikugirá»
Nkâhó umèénga iyo mbwá irikó ikwīrukakó kugíra ikuramútse.","Quand un chien court après vous, apparemment pour vous mordre, vous pouvez toujours compter sur son propriétaire qui crie : ""Ne courez pas, il ne vous fera pas de mal"".
Comme si le chien était simplement en mission amicale pour vous saluer.","When a dog is sprinting after you, seemingly aiming for a bite, you can always count on its owner yelling, ""Don't run, it won't hurt you,"". 
As if the dog is just on a friendly mission to greet you.",jokes,,,,,,,23.0,152.0
,Iyó indûrú ivuzé umushūmba atānga shêbuja gupfá.,"Quand les loups hurlent, c'est le chien du berger qui périt.","When the wolves howl, it is the shepherd's dog that perishes.",proverbs,,,,,,,7.0,48.0
,"Iyó natētsé nikó mbá méze, Twàárabaménye.","À chaque fois que je cuisine, c'est toujours comme ça.'
Un gros mensonge ! On se connaît déjà.","Whenever I cook, I am always like this.'Such a big lie! We already know each other.",jokes,,,,,,,7.0,42.0
,"Iyó nshavúye nárōnse amanotá maké kw’īshùúre, Māwé: Oya réka gushávura ni ibisânzwe, fūngura!!","Quand je suis triste à cause de mauvaises notes à l'école, Maman : ""Arrête d'être triste, c'est normal. Mange, ne t'en fais pas ."" ","When I feel down because of poor grades at school, Mom: ""Stop being sad, it's normal. Just eat.""",jokes,,,,,,,14.0,95.0
,Iyó ntafisé amaherá nguma nîyumvīra imigàámbi nzôkóra ního nayaròónka.,"Quand je n'ai pas d'argent, je pense constamment à mon plan d'investissement pour quand j'en aurai.","When I don't have money, I constantly think about my investment plan for when I get some. ",jokes,,,,,,,9.0,70.0
,"Iyó terekomânde iríko ikora nâbí
Umufaràánsa :Gēndâ muhùúngu wānje uguré ayàándi mapìíre.","Cette télécommande ne fonctionne pas."", Un Français : ""Va acheter d'autres piles, mon fils.""
","This remote control is not working, A French person: ""Go and buy other batteries, my son.""
",jokes,,,,,,,12.0,89.0
,Iyó umugoré avūyé ku kazi.,Lorsqu'une femme rentre du travail ,When a woman is returning from work,jokes,,,,,,,5.0,26.0
,"Iyó umuhùúngu ajé kuramutsa Umukòóbwa iwàábo, atāshé.","Quand le garçon qui est venu rendre visite à la fille chez elle s'en va.
","When the guy who visited the girl at her home is leaving.
",jokes,,,,,,,7.0,53.0
,"Iyó uríko usaba Amaherá yó gusohoka nyoko wāwe, Jēwé : Màá, nshāka Amaherá yó kuja mw'īsábukurú ry'úmugēnzi, Māwé : Mbèé wībaza ko Jēwé Amaherá ndayàámūra ku gití?","Chaque fois que je demande de l'argent à ma mère pour sortir, Moi : Maman, j'ai besoin de sous pour aller à l'anniversaire de mon ami,  Ma maman : Tu crois que l'argent pousse sur les arbres ?","Every time I ask my mom for money to go out, Me: Mom, I need some cash to attend my friend's birthday, My mom: Do you believe money sprouts from trees?",jokes,,,,,,,29.0,166.0
,"Iyó uríko usaba amaherá wagúrānye nyoko wāwe, Jēwé : Hèé màá, nshāka yâ maherá nagúha, Māmá : ûhuwaaa ngwikí?...ubu imyâka mazé ndákugaburira kó ntarâkwīshuza","Quand tu rassembles enfin le courage de demander à ta mère l'argent que tu lui as récemment prêté.
Moi : Maman, puis-je récupérer l'argent que je t'ai donné ?
Maman : Quoi ?... T'ai-je déjà envoyé une facture pour toutes ces années de service gastronomique que j'ai assuré ?","When you finally muster the courage to ask your mom for the money you recently lent her.
Me: Mom, can I get back the money I gave you?
Mom: What?... Did I ever send you an invoice for all those years of gourmet service I've provided?",jokes,,,,,,,26.0,161.0
,"Iyó utāshé utévye utâri wâvúze iyó wagīyé abavyêyi b’ábarùúndi, baca bágira bati: ""Subīra iyó uvūyé shàáaa!""","Chaque fois que tu rentres tard à la maison sans avoir préalablement informé quelqu'un de l'endroit où tu étais, les mamans burundaises disent : ""Retourne d'où tu viens.""","Whenever you come back home late without previously informing anyone of your whereabouts, Burundian moms are like, ""Go back to where you're coming from.""",jokes,,,,,,,16.0,108.0
,Iyó utēyé ibuye mū mbwá nyĭnshi iyimótse ní yo ubá ugémye.,"Quand une pierre est lancée parmi un groupe de chiens, celui qui crie est celui qui a été touché.","When a stone is thrown among a group of dogs, the one that yelps is the one that got hit.",proverbs,,,,,,,11.0,58.0
,Iyó uvá ntíhakuvá inyuma.,"Votre maison reste enracinée, peu importe la distance parcourue.","Your home stays rooted, no matter how far you travel.",proverbs,,,,,,,4.0,25.0
,Iyănka kuzímira irâbira.,Un fardeau partagé est un fardeau diminué de moitié.,A burden shared is a burden halved.,proverbs,,,,,,,3.0,24.0
,Iyŭbutse ntíhishwá Indûrú.,"Au milieu de la chasse, lorsque la proie apparaît, les chasseurs élèvent facilement leurs voix pour signaler ceux de l'autre côté.","In the midst of the hunt, when the quarry shows up, hunters readily raise their voices to signal those on the other side.",proverbs,,,,,,,3.0,26.0
,"Iyo aba ari jewe, nobikora ntya","Si c'était moi, je le ferais comme ça","If it were I, I would do it like this",grammar,,,,,,,6.0,31.0
,"Iy’ aza kuronka umuti, ntiyari gupfa","S’il était venu chercher des médicaments, il ne serait pas mort","If he had come to get medicine, he wouldn’t have died",grammar,,,,,,,6.0,36.0
,"Iy’ uba ubimbwiye kare, nari kugenda","Si tu me l'avais dit plus tôt, je serais parti","If you had told me earlier, I would have gone",grammar,,,,,,,6.0,36.0
,"Iy’ uba wararetse kunywa inzoga, uba warakize","Si tu avais arrêté de boire de la bière, tu irais mieux","If you had stopped drinking beer, you would have gotten better",grammar,,,,,,,7.0,45.0
clips/sound_proverb/prov045.mp3,Iy’ubwoba irahweza,La peur augmente la conscience,Fear increases consciousness,proverbs,,,,,,,2.0,18.0
,Izi ni ingano.,Ceci est un blé.,This is a wheat.,vocabulary,,,,,,,3.0,14.0
,Izi nzoga ni kuziheba nukuri.,Il est peut-être temps de stopper l'alcool.,Perhaps it's time to consider cutting back on the drinking.,jokes,,,,,,,5.0,29.0
,Izijá guhóna zihēra mu ruhŏngore.,Le destin inévitable des vaches se révèle lorsqu'elles commencent à mourir une à une à l'intérieur de l'enclos.,The inevitable fate of cows reveals itself as they begin to die off one by one within the enclosure.,proverbs,,,,,,,5.0,33.0
,Izikénye ziruta izinyázwe.,"Une vache maigre dans ton troupeau vaut mieux qu'une grasse, volée.","A thin cow in your herd is better than a fat one, stolen from you.",proverbs,,,,,,,3.0,26.0
,Izina ryanyu ni gute?,Quel est votre nom?,What is your name?,action-verbs,,,,,,,4.0,21.0
,Izo nzu ni rwanyu,Ces maisons sont à toi,Thoses houses are yours,grammar,,,,,,,4.0,17.0
,Izo zibiká zări amági.,Les grandes choses ont de petits commencements.,Big things have small beginnings.,proverbs,,,,,,,4.0,22.0
,Izo zābíra zări imitavu.,Les géants d'aujourd'hui étaient autrefois minuscules.,Today's giants were once tiny.,proverbs,,,,,,,4.0,24.0
,Izorwa ejo.,Il va pleuvoir demain.,It's going to rain tomorrow.,action-verbs,,,,,,,2.0,11.0
,Izuba riraka uyu musi.,Le soleil brille aujourd'hui.,The sun is shining today.,action-verbs,,,,,,,4.0,22.0
,Izuba rirasayengana uno musi,Le soleil brille aujourd'hui.,The sun is shining today.,action-verbs,,,,,,,4.0,28.0
,Izuba rirenga bwije mu ci.,Le soleil se couche tard en été.,The sun sets late in summer.,vocabulary,,,,,,,5.0,26.0
,Izuba rirenga riteba mu ci.,Le soleil se couche tard en été.,The sun sets late in summer.,vocabulary,,,,,,,5.0,27.0
,Izuba rirenga ritevye muci.,Le soleil se couche tard en été.,The sun sets late in summer.,vocabulary,,,,,,,4.0,27.0
,Izína ní ryo mūntu.,"Comme le nom, telle est la personne.","As the name, so is the person.",proverbs,,,,,,,4.0,19.0
,Izā nyabutīndi zămazwe n'úmugére w'ísāzi.,"Petit à petit, les biens d'un malchanceux disparaissent pour des raisons futiles.","Little by little, the possessions of an unlucky individual disappear for trivial reasons.",proverbs,,,,,,,5.0,41.0
,Jewe mfise basazanje babiri,J'ai deux frères.,I have two brothers.,proverbs,,,,,,,4.0,27.0
,Jewe mpitamwo umuceri hako notora imikate,Je préfère le riz au lieu des pâtes.,I prefer rice instead of pasta.,food,,,,,,,6.0,41.0
,Jewe nari nsanzwe nzi k’unyumviriza ubudasiba,Je savais que tu m'écoutais toujours,I knew that you always listen to me,grammar,,,,,,,6.0,45.0
,Jewe ndarondera imfunguruzo zanje,Je cherche mes clés.,I'm looking for my keys.,action-verbs,,,,,,,4.0,33.0
,Jewe ndashonje ubu,J'ai faim maintenant.,I'm hungry now.,action-verbs,,,,,,,3.0,18.0
,Jewe ndi mushiki wa Kagabo.,Moi je suis la sœur de Kagabo.,I am Kagabo's sister.,general,,,,,,,5.0,27.0
,Jewe ndi umunyeshure,Je suis étudiant.,I am a student.,action-verbs,,,,,,,3.0,20.0
,Jewe ngiye gufata itagisi,Je vais prendre un taxi.,I'm going to take a taxi.,action-verbs,,,,,,,4.0,25.0
,Jewe ngiye muri kaminuza,Je vais à l'université.,I'm going to university.,action-verbs,,,,,,,4.0,24.0
,Jewe nkeneye impanuro,J'ai besoin d'un conseil.,I need advice.,emotions,,,,,,,3.0,21.0
,Jewe nshaka kwiga igifaransa,Je veux apprendre le français.,I want to learn French.,language,,,,,,,4.0,28.0
,Jewe ntegerezwa gukora imyimenyerezo myinshi,Je dois faire plus d'exercice.,I need to exercise more.,action-verbs,,,,,,,5.0,44.0
,Jēwé ngira nsigaye ndwâye amâso.,Je pense que j'ai un problème avec mes yeux. ,I suspect I might have an issue with my eyes.,jokes,,,,,,,5.0,32.0
,Jēwé: Bàáraduhâye ikibazo??,"Moi : ""Avons-nous un devoir ?""","Me: ""Do we have a homework?""",jokes,,,,,,,3.0,26.0
,"Kabanyana yagiye ariruka kuvoma, ajanye umubindi.","Kabanyana est partie en courant puiser de l’eau, emportant sa cruche.","Kabanyana ran to draw water, carrying her jug.",action-verbs,,,,,,,6.0,49.0
,Kabiri karazirwa.,"Répéter une erreur, c'est comme marcher sur le même clou deux fois.",Repeating a mistake is like stepping on the same nail twice.,proverbs,,,,,,,2.0,17.0
,Kahise kari inyuma yacu.,Le passé est derrière nous.,The past is behind us.,proverbs,,,,,,,4.0,24.0
,Kamwé ní ubúsa.,Une clé ne peut pas ouvrir toutes les portes.,One key cannot unlock all doors.,proverbs,,,,,,,3.0,15.0
,Kananira abagabo ntíyĭmye.,La résistance à la guidance freine le voyage vers le succès.,Resistance to guidance stalls the journey to success.,proverbs,,,,,,,3.0,26.0
,"Kandi bose, babishizemwo ugushaka, bobishobora","Et tout le monde, qui le souhaitent, peut le faire","And everyone, who wants to, can do it",proverbs,,,,,,,5.0,46.0
,Kandi urwo rwego nshingwakirundi rurakenewe,Et ce niveau de responsabilité sur le Kirundi est également nécessaire,And this level of responsibility for Kirundi is also necessary,proverbs,,,,,,,5.0,43.0
,Karahára mu rugănda ntíbacurá.,Un petit engrenage dans une grande machine peut faire toute la différence.,A small cog in a big machine can make all the difference.,proverbs,,,,,,,4.0,30.0
,Kayanza ni igisagara kiri mugihugu c'Uburundi,Kayanza est une ville du Burundi.,Kayanza is a town in Burundi.,geography,,,,,,,6.0,45.0
,Kazoza karimwo igipfungu.,L'avenir est incertain.,The future is uncertain.,proverbs,,,,,,,3.0,25.0
,Kazoza ntikazwi neza.,L'avenir est incertain.,The future is uncertain.,proverbs,,,,,,,3.0,21.0
,Kibúrabwênge c'úmugabo yakwîkiye ishênyo mu gisomasoma.,Ne comptez pas vos poules avant qu'elles ne soient écloses.,Don't count your chickens before they hatch.,proverbs,,,,,,,6.0,55.0
,Kigarama:Ni ukwezi kw’icumi na kabiri,Décembre : est le douzième mois.,December: is the twelfth month.,grammar,,,,,,,5.0,37.0
,"Kigeme ati: Urakoze wewe umunkuyeko, yari anjwigirije iyo utaba hafi.","Kigeme dit : Merci de m'avoir débarrasser d'elle, ça aurait tourné mal si tu n'étais pas tout près.","Kigeme says: Thank you for getting rid of her, it would have turned out badly if you weren't nearby.",idioms,,,,,,,10.0,71.0
,Kiranga arihe?,Où est Kiranga?,Where is Kiranga?,proverbs,,,,,,,2.0,14.0
,Kirūndo ni intârá iri mu buraruko bw'Uburundi,Kirundo est le pays qui se trouve au nord du Burundi,Kirundo is the country located to the north of Burundi,geography,,,,,,,7.0,45.0
,Ko Ikirundi gitezwa imbere hagati mugihugu,Ce Kirundi est développé au milieu du pays,This Kirundi is developed in the middle of the country,proverbs,,,,,,,6.0,42.0
,"Ko ari wewe, ndemeye kubigura make","Puisque c'est toi, je suis prêt à les vendre pour quelques-uns","Since it’s you, I’m willing to sell them for a few",grammar,,,,,,,6.0,34.0
,"Ko mutampaye, ndagiye","Puisque tu ne me l'as pas donné, j'y vais","Since you haven’t given me, I’m going",grammar,,,,,,,3.0,21.0
,Ko ugiye?,Pourquoi es-tu parti ?,Why have you gone?,grammar,,,,,,,2.0,9.0
,Ko uhinyura uwundi ube witsindishije,"Depuis que tu juges un autre, tu te condamnes toi-même","Since you judge another, you have condemned yourself",grammar,,,,,,,5.0,36.0
,Ko uvuga urtyo?,Pourquoi tu dis ça ?,Why do you say that?,grammar,,,,,,,3.0,15.0
,Kopi ishirwa muri dosiye y’ubuyobozi.,Une copie est versée au dossier administratif.,A copy is placed in the administrative file.,general,,,,,,,5.0,37.0
,Koresha ikibika umucafu.,Utilisez les poubelles.,Use the trash cans.,action-verbs,,,,,,,3.0,24.0
,"Ku bāntu bagumá bâmbaza igitúma nryāmá ntévye, ni gúte nōryāmá nkatōra itíro kàándi imyâka mfisé isûmba amaherá mfisé murí konte yānje?","En réponse à ceux qui s'interrogent sur mes habitudes nocturnes, je me demande souvent comment je peux dormir paisiblement quand les chiffres de mon âge dépassent la somme d'argent sur mon compte.","In response to those who inquire about my late-night habits, I often wonder how I can peacefully sleep when the digits in my age outnumber the number in my bank account.",jokes,,,,,,,21.0,138.0
,Kuba akwije imyaka mirongo itatu n’itanu igihe c’amatora,Avoir trente-cinq ans au moment de l'élection,Be thirty-five years old at the time of election,general,,,,,,,8.0,56.0
,Kubera iki ushavuye ?,Pourquoi es-tu en colère?,Why are you angry?,emotions,,,,,,,4.0,21.0
,Kuberiki ushavuye?,Pourquoi es-tu en colère?,Why are you angry?,emotions,,,,,,,2.0,18.0
,Kubá imbwá sí ukumoka.,La stupidité a d'innombrables déguisements.,Stupidity has countless disguises.,proverbs,,,,,,,4.0,22.0
,Kubá murēmure sí ko kumanura imvúra.,Même le plus grand ne peut pas commander les nuages de pluie.,Even the tallest cannot command the rainclouds.,proverbs,,,,,,,6.0,36.0
,"Kubá umugoré, nâhó wōbá ukûnda gushaza gúte, birakenerwa kujāna iyìíndi sáho irímwo agatèénge n'íkambambirí, kukó ntumenyá ryârí mutāngúra kwìíruka","En tant que femme, peu importe à quel point tu es habituellement bien habillée, il est toujours conseillé de garder une pagne et des babouches dans ton sac à dos. On ne sait jamais quand il faudra commencer à courir","As a woman, no matter how well put-together you usually are, it's always advisable to keep a wraparound cloth and slippers in your backpack. You never know when you might need to start running.",jokes,,,,,,,19.0,147.0
,Kubáho ní ukubâna.,La vie consiste à vivre en harmonie avec les autres.,Life consists of living in harmony with others.,proverbs,,,,,,,3.0,18.0
,"Kubânza kugēnda ngo urābé kó umudàándaza akubwìíra ngo ""Garuka bàási"" , n’ubuhìínga abarùúndi twëse dukorêsha túgīye kugura ikīntu.","Quand vous êtes au marché et que vous faites le coup du 'Je m'en vais, peut-être qu'ils vont m'appeler', c'est le mouvement classique que nous faisons tous en faisant nos courses","When you're at the market and play the 'I'm leaving, maybe they'll call me back' card with the vendor, it's the classic move we all pull when shopping.",jokes,,,,,,,18.0,131.0
,Kubêra ikí iyó atā maherá ufisé ugumá ubóna ibīntu vyīzá kàándi bizīmbûtse?,"Pourquoi est-ce que, chaque fois qu'on est fauché, on commence soudainement à repérer des choses magnifiques et moins chères partout ?","Why is it that whenever you're broke, all of a sudden, you start spotting beautiful and affordable things everywhere?",jokes,,,,,,,12.0,75.0
,"Kubêra ikí iyó ufisé amaherá, ivyó kuryá vyó muhirá bicá bíbīha?","Il semble que lorsque quelqu'un a de l'argent, il a souvent l'impression que la nourriture à la maison est moins délicieuse.","It seems that when someone has money, they often perceive the food at home as less delicious.",jokes,,,,,,,11.0,64.0
,Kubóna umuhérerezi atayāyâta ni nkó kubóna ingurube iríko irya ibáràáfu.,"Voir un cadet qui n'est pas indifférent, c'est comme voir un cochon manger une glace. Ça n'existe pas.",To see a lastborn who is not nonchalant is like seeing a pig eating ice cream. It doesn't exist,jokes,,,,,,,10.0,72.0
,Kugeza ubu ikibuze ntikiramenyekana kuva mu mwaka uheze,"Jusqu’à présent, ce qui manque n’a pas encore été identifié depuis l’année dernière.","So far, what is missing has not yet been identified since last year.",proverbs,,,,,,,8.0,55.0
,Kugōrwa sí ko kugōka.,"La pauvreté est une invitée temporaire, pas une résidente permanente.","Poverty is a temporary guest, not a permanent resident.",proverbs,,,,,,,4.0,21.0
,Kuko Imana ari yo idukunda,Parce que c'est Dieu qui nous aime,Because it is God that loves us,grammar,,,,,,,5.0,26.0
,Kumenyesha amakuru ni igikorwa gihambaye cane,Le marketing des données est une tâche très importante,Data marketing is a very important task,general,,,,,,,6.0,45.0
,Kuraguza kurutwa nó kugēndereza.,Espionner est un meilleur choix que de se plonger dans la sorcellerie.,Spying is a better choice than delving into witchcraft.,proverbs,,,,,,,4.0,32.0
,"Kurangwa n’iyimbura ry’ibigori, ibiharage, n’ibindi.","Caractérisé par la recolte de maïs, de haricots et d’autres choses.","Characterized by the harvest of corn, beans and other things.",proverbs,,,,,,,5.0,52.0
,Kure ní mū nda.,La plus grande distance est celle vers votre propre cœur.,The farthest distance is the one to your own heart.,proverbs,,,,,,,4.0,15.0
,Kurima be no gusatura biraruhisha,Biner ainsi que fendre du bois est fatiguant,Hoeing as well as splitting wood is tiring,grammar,,,,,,,5.0,33.0
,Kuryá ní kare.,"Le bonheur est comme une fleur, il vaut mieux la cueillir tôt avant qu'elle ne se fane.","Happiness is like a flower, it's better to pick it early before it withers.",proverbs,,,,,,,3.0,14.0
,"Kurūngikira utūntu Umwâna arí mu mahàánga ntivyāri bibí, gusa aba bamàáma b’ábarùúndi baca bárūngika ivârìízi yūzúye ibicāyicàáyi, imyūmbati n'íbizírankúrwe","Envoyer un colis à son enfant à l'étranger est un geste attentionné. Mais les mamans burundaises ? Eh bien, elles voient grand, emballant une valise pleine d'herbes médicinales, de légumes et de manioc en quantité suffisante pour ouvrir un mini-marché","Sending a care package to your child abroad is a thoughtful gesture. But Burundian moms? Oh, they take it up a notch, packing a suitcase full of medicinal herbs, veggies, and enough cassava as if it was for opening a mini market",jokes,,,,,,,19.0,156.0
,"Kuva ico gihe, ntiyasubiriye kuganiriza nyina.","Depuis, elle n’a plus parlé à sa mère.","Since then, she has not spoken to her mother.",action-verbs,,,,,,,6.0,46.0
,"Kuva ubwo, yaciye abona ko imbugita atari igikinisho.","Dès lors, il a realisé que le couteau n’est pas un jouet","From then on, he realized that the knife is not a toy",proverbs,,,,,,,8.0,53.0
,Kuvúga měnshi sí ko kuyamara.,Parler sans cesse ne révèle pas toujours la vérité.,Talking endlessly doesn't always reveal the whole picture.,proverbs,,,,,,,5.0,29.0
,Kwandikiranira ivyete,s'écrire des lettres,to write letters to each other,grammar,,,,,,,2.0,21.0
,"Kèéra abamàáma bâcu bàátugurira ibirāto biníni ngo tuzōbikuriramwó, nàátwe ubu twīgurira bitó ngo bizōkwāguka","Enfant, nos mamans avaient l'habitude de nous acheter des chaussures une taille trop grande en pensant qu'on allait grandir dedans. Maintenant adultes, on ne peut pas résister à acheter une belle paire, même si elles serrent un peu. Qui sait, peut-être que les chaussures auront aussi une poussée de croissance !","As kids, our moms used to buy shoes a size too big, thinking we'd grow into them. Now as adults, we can't resist buying a nice pair, even if they're a bit snug. Who knows, maybe the shoes will have a growth spurt too!",jokes,,,,,,,14.0,109.0
,Maguru ya Nyárwări yasíze imvúra ni úmuguha.,"Les choix rapides, la clé pour passer à travers les épreuves indemne.","Fast choices, the key to slipping through trials unscathed.",proverbs,,,,,,,6.0,43.0
,Mama ariko arategura ibifungurwa vyo ku mugoroba.,Ma mère prépare le dîner.,My mother is cooking dinner.,action-verbs,,,,,,,7.0,49.0
,Mama ariko arategura ivyo kurya vyo kumugoroba.,Ma mère prépare le dîner.,My mother is cooking dinner.,action-verbs,,,,,,,7.0,47.0
,Mama wanje ariko arategura imfungurwa,Ma mère prépare le repas.,My mother prepares the meal.,action-verbs,,,,,,,5.0,37.0
,Mama wanje ni umwigisha.,Ma mère est enseignante.,My mother is a teacher.,action-verbs,,,,,,,4.0,24.0
,Manjanja aca yiruka kuzana isuka.,Manjanja a couru apporter la houe.,Manjanja ran to bring the hoe.,proverbs,,,,,,,5.0,33.0
,Mariya yahoze arwaye,Mary était toujours malade.,Mary was always ill.,grammar,,,,,,,3.0,20.0
,Mawe ariko arategura imfungurwa,Ma mère prépare le dîner.,My mother is cooking dinner.,action-verbs,,,,,,,4.0,31.0
,Mawe ariko arategura imfungurwa zo mwijoro,Ma mère prépare le dîner.,My mother is cooking dinner.,action-verbs,,,,,,,6.0,42.0
,Mawe ariko ategura indya.,Ma mère prépare le dîner.,My mother is cooking dinner.,action-verbs,,,,,,,4.0,25.0
,Mawe ni umwigisha,Ma mère est enseignante.,My mother is a teacher.,action-verbs,,,,,,,2.0,16.0
,Mba i Bujumbura.,Je vis à Bujumbura.,I live in Bujumbura.,geography,,,,,,,3.0,16.0
,Mbahamagare?,Dois-je les appeler ?,Shall I call them?,grammar,,,,,,,1.0,12.0
,Mbandikiye hamwe-hamwe ndushirije gushira amanga,Je t'ai écrit à certains endroits avec plus d'audace,I’ve written to you in some places more boldly,grammar,,,,,,,5.0,48.0
,Mbega Gahungu yakoze ivyo?,Est-ce que Gahungu a fait ça ?,Did Gahungu do that?,grammar,,,,,,,4.0,26.0
,"Mbega Minani yanse gukora ivyo? Na mba, mbere ni we yabanje kubikora","Minani a-t-il refusé de faire ça ? Pas du tout, en fait c'est lui qui a commencé","Did Minani refuse to do that? Not at all, in fact he’s the one that began it",grammar,,,,,,,12.0,68.0
,Mbega abantu benshi baje uyu musi?,Il y a beaucoup de monde aujourd'hui ?,Did a lot of people come today?,grammar,,,,,,,6.0,34.0
,"Mbega none ivyagezwe tubihinduza ubusa ukwizera? Eka na mba, ushime turabigumisha","Alors est-ce que nous rendons les commandements sans valeur par la foi ? Pas du tout, nous les établissons plutôt","Then do we make the commandments worthless by faith? Not in the least, rather we establish them",grammar,,,,,,,11.0,81.0
,"Mbega wakoze ivyo? Oya, nyabuna!","As-tu fait ça ? Non, je devrais dire non !","Did you do that? No, I should say not!",grammar,,,,,,,5.0,32.0
,"Mbega wazanye ibitabo vyose, ukw ari bitanu?",Avez-vous apporté les cinq livres ?,Did you bring all five books?,grammar,,,,,,,7.0,44.0
,Mbega wumvise ivy'amashuri?,Avez-vous entendu parler des écoles ?,Did you hear about the schools?,grammar,,,,,,,3.0,27.0
,"Mbibonye, naciye mpamagara umuganga","Après l'avoir vu, j'ai immédiatement appelé le médecin","Having seen it, I immediately called the doctor",grammar,,,,,,,4.0,35.0
,Mbwirizwa kugura umukate.,Je dois acheter du pain.,I have to buy bread.,action-verbs,,,,,,,3.0,25.0
,Meditasiyo irafasha kuruhuka no kwiyumvirako.,La méditation aide à se détendre.,Meditation helps you relax.,proverbs,,,,,,,5.0,45.0
,Mfise abahungu babiri tuvukana.,J'ai deux frères.,I have two brothers.,proverbs,,,,,,,4.0,31.0
,Mfise abavukanyi babiri,J'ai deux frères.,I have two brothers.,proverbs,,,,,,,3.0,23.0
,Mfise basaza banje babiri.,J'ai deux frères.,I have two brothers.,proverbs,,,,,,,4.0,26.0
,Mfise basazanje babiri,J'ai deux frères.,I have two brothers.,proverbs,,,,,,,3.0,22.0
,Mfise imyaka mirongo ibiri.,J'ai vingt ans.,I am twenty years old.,general,,,,,,,4.0,27.0
,Mfise itiro,J'ai sommeil.,I'm sleepy.,emotions,,,,,,,2.0,11.0
,Mfise ubwoba,Je suis effrayé,I am afraid,emotions,,,,,,,2.0,12.0
,Micheli yari yaragiye i Bugande ntaragenda iwabo,Michel était parti en Ouganda avant que j'aille chez eux,Michel had gone to Uganda before I went to their place,grammar,,,,,,,7.0,48.0
,Minani ni mwene Yohana,Minani est le fils de John,Minani is John’s son,grammar,,,,,,,4.0,22.0
,Minani ntazi ubwenge nka Gahungu,Minani est moins intelligent que Gahungu,Minani is less intelligent than Gahungu,grammar,,,,,,,5.0,32.0
,Mpa nūmvé yĭshwe n'úmuráhu.,Celui qui se délecte de chaque plat peut en trouver un mortel.,The one who indulges in every dish may find a deadly one.,proverbs,,,,,,,4.0,27.0
,"Mpejeje kwīshuza māwé amaherá namúgurānye, aca ambwīra ngo mbānze nàánje ndamwìíshure ivyó kuryá vyöse yangáburiye kuva mvûka.","Je viens de demander à ma mère de me rembourser l'argent que je lui ai prêté, devinez sa réponse ! Elle m'a demandé de d'abord lui rembourser également toutes les choses qu'elle m'a données depuis ma naissance.","I just asked my mom to repay the money I lent her, and guess what? She responded by requesting me to first reimburse her for everything she's given me since I was born.",jokes,,,,,,,17.0,126.0
,Mpitamwo gutambuka nihuta.,Je préfère la marche rapide.,I prefer brisk walking.,action-verbs,,,,,,,3.0,26.0
,Mpitamwo umuceri mu kibanza c'Ubugari.,Je préfère le riz au lieu des pâtes.,I prefer rice instead of pasta.,food,,,,,,,5.0,38.0
,Mpora ntangura akazi isaha zibiri,Je commence toujours à travailler à 8h00,I always start work at 8:00,grammar,,,,,,,5.0,33.0
